VendorPartNo,Sales Year,Make,Category,IsDevelopment,Total VIO,FirstSoldDate,vehicleMaxQty,PartsAuthority,SSF,Worldpac,PartsAuthority Sales count,SSF Sales count,WorldPac Sales count,UnitsSold360 Sales count,Total Units Sold Sales count,SalesYearRank
R01-46347,2018,BMW,Suspension,0,314790,2013-11-07,2,0,0,0,0.0,0.0,0.0,0.0,6.0,6
R01-46347,2019,BMW,Suspension,0,314790,2013-11-07,2,0,0,0,0.0,0.0,0.0,39.0,31.0,7
R01-46347,2020,BMW,Suspension,0,314790,2013-11-07,2,0,0,0,0.0,0.0,0.0,0.0,34.0,8
RE-3740,2019,Land Rover,Climate Control,0,23617,2020-08-07,1,0,0,1,0.0,0.0,0.0,33.0,0.0,0
RE-3740,2020,Land Rover,Climate Control,0,23617,2020-08-07,1,0,0,1,0.0,0.0,27.0,0.0,28.0,1
RE-5089,2019,Mercedes-Benz,Climate Control,0,134675,2020-07-13,1,0,0,0,0.0,0.0,0.0,4.0,0.0,0
RE-5089,2020,Mercedes-Benz,Climate Control,0,134675,2020-07-13,1,0,0,0,0.0,0.0,0.0,0.0,4.0,1
RE-51521T,2019,Audi,Climate Control,0,309371,2019-08-05,1,1,0,1,0.0,0.0,158.0,1097.0,234.0,1
RE-51521T,2020,Audi,Climate Control,0,309371,2019-08-05,1,1,0,1,26.0,0.0,762.0,0.0,877.0,2
RLB2751F,2019,BMW,Suspension,0,59931,2007-04-24,2,1,0,0,0.0,0.0,0.0,20.0,0.0,13
RLB2751F,2020,BMW,Suspension,0,59931,2007-04-24,2,1,0,0,4.0,0.0,0.0,0.0,12.0,14
RLB2755,2019,Volkswagen,Suspension,0,37085,2009-08-06,2,1,0,0,22.0,0.0,0.0,48.0,36.0,11
RLB2755,2020,Volkswagen,Suspension,0,37085,2009-08-06,2,1,0,0,27.0,0.0,0.0,0.0,40.0,12
RLB5098,2019,Mercedes-Benz,Suspension,0,177255,2016-01-11,2,0,0,0,0.0,0.0,0.0,56.0,4.0,4
RLB5098,2020,Mercedes-Benz,Suspension,0,177255,2016-01-11,2,0,0,0,0.0,0.0,0.0,0.0,52.0,5
RLL2500,2019,BMW,Suspension,0,59385,2007-05-31,2,1,0,1,34.0,0.0,175.0,485.0,288.0,13
RLL2500,2020,BMW,Suspension,0,59385,2007-05-31,2,1,0,1,42.0,0.0,132.0,0.0,228.0,14
RLL3267L,2018,BMW,Suspension,0,124371,2008-12-16,1,1,0,0,1.0,0.0,0.0,0.0,2.0,11
RLL3267L,2019,BMW,Suspension,0,124371,2008-12-16,1,1,0,0,66.0,0.0,1.0,182.0,141.0,12
RLL3267L,2020,BMW,Suspension,0,124371,2008-12-16,1,1,0,0,74.0,0.0,0.0,0.0,104.0,13
RLL3267R,2018,BMW,Suspension,0,124371,2008-10-02,1,1,0,0,1.0,0.0,0.0,0.0,5.0,11
RLL3267R,2019,BMW,Suspension,0,124371,2008-10-02,1,1,0,0,69.0,0.0,1.0,165.0,120.0,12
RLL3267R,2020,BMW,Suspension,0,124371,2008-10-02,1,1,0,0,74.0,0.0,0.0,0.0,101.0,13
RLL85937-F,2019,BMW,Suspension,0,480973,2020-09-16,1,0,0,0,0.0,0.0,0.0,8.0,0.0,0
RLL85937-F,2020,BMW,Suspension,0,480973,2020-09-16,1,0,0,0,0.0,0.0,0.0,0.0,8.0,1
RLL85938-F,2019,BMW,Suspension,0,480973,2020-09-16,1,0,0,0,0.0,0.0,0.0,8.0,0.0,0
RLL85938-F,2020,BMW,Suspension,0,480973,2020-09-16,1,0,0,0,0.0,0.0,0.0,0.0,8.0,1
RLR4953,2019,Mercedes-Benz,Steering,0,166091,2007-04-12,2,1,0,0,22.0,0.0,0.0,49.0,51.0,13
RLR4953,2020,Mercedes-Benz,Steering,0,166091,2007-04-12,2,1,0,0,22.0,0.0,0.0,0.0,40.0,14
RLS2634A,2018,Mercedes-Benz,Steering,0,34983,2004-09-09,2,0,0,0,0.0,0.0,0.0,0.0,3.0,15
RLS2634A,2019,Mercedes-Benz,Steering,0,34983,2004-09-09,2,0,0,0,0.0,0.0,0.0,52.0,0.0,16
RLS3094L,2018,BMW,Steering,0,63551,2008-09-09,1,1,0,1,2.0,0.0,0.0,0.0,5.0,11
RLS3094L,2019,BMW,Steering,0,63551,2008-09-09,1,1,0,1,26.0,0.0,80.0,950.0,221.0,12
RLS3094L,2020,BMW,Steering,0,63551,2008-09-09,1,1,0,1,62.0,0.0,53.0,0.0,243.0,13
RLS3096L,2019,BMW,Steering,0,239040,2007-12-21,1,1,0,0,63.0,0.0,0.0,278.0,128.0,13
RLS3096L,2020,BMW,Steering,0,239040,2007-12-21,1,1,0,0,83.0,0.0,0.0,0.0,143.0,14
RLS3096R,2019,BMW,Steering,0,239040,2007-12-21,1,1,0,0,39.0,0.0,0.0,274.0,80.0,13
RLS3096R,2020,BMW,Steering,0,239040,2007-12-21,1,1,0,0,89.0,0.0,0.0,0.0,145.0,14
RLS4315,2019,Mercedes-Benz,Steering,0,19247,2006-09-05,1,0,0,0,0.0,0.0,0.0,41.0,31.0,14
RLS4315,2020,Mercedes-Benz,Steering,0,19247,2006-09-05,1,0,0,0,0.0,0.0,0.0,0.0,33.0,15
RLS80602,2019,BMW,Steering,0,140326,2019-05-10,2,1,0,0,0.0,0.0,0.0,73.0,33.0,1
RLS80602,2020,BMW,Steering,0,140326,2019-05-10,2,1,0,0,20.0,0.0,0.0,0.0,40.0,2
RLT10232,2019,Audi,Steering,0,274642,2016-02-15,1,1,0,1,9.0,0.0,0.0,66.0,44.0,4
RLT10232,2020,Audi,Steering,0,274642,2016-02-15,1,1,0,1,11.0,0.0,1.0,0.0,58.0,5
RLT5266,2019,BMW,Steering,0,79580,2010-03-29,2,1,0,0,0.0,0.0,0.0,28.0,0.0,10
RLT5266,2020,BMW,Steering,0,79580,2010-03-29,2,1,0,0,6.0,0.0,0.0,0.0,27.0,11
RM-BZ45C (USA),2016,Mercedes-Benz,Accessories,0,55225,2008-05-30,1,0,0,0,0.0,0.0,0.0,0.0,6.0,9
RM-BZ45C (USA),2017,Mercedes-Benz,Accessories,0,55225,2008-05-30,1,0,0,0,0.0,0.0,0.0,0.0,5.0,10
RM-BZ45C (USA),2018,Mercedes-Benz,Accessories,0,55225,2008-05-30,1,0,0,0,0.0,0.0,0.0,0.0,2.0,11
RM-BZ45C (USA),2019,Mercedes-Benz,Accessories,0,55225,2008-05-30,1,0,0,0,0.0,0.0,0.0,3.0,1.0,12
RM-BZ45C (USA),2020,Mercedes-Benz,Accessories,0,55225,2008-05-30,1,0,0,0,0.0,0.0,0.0,0.0,3.0,13
RM-MIN33,2016,Mini,Accessories,0,132507,2003-12-30,1,0,0,0,0.0,0.0,0.0,0.0,21.0,14
RM-MIN33,2017,Mini,Accessories,0,132507,2003-12-30,1,0,0,0,0.0,0.0,0.0,0.0,36.0,15
RM-MIN33,2018,Mini,Accessories,0,132507,2003-12-30,1,0,0,0,0.0,0.0,0.0,0.0,29.0,16
RM-MIN33,2019,Mini,Accessories,0,132507,2003-12-30,1,0,0,0,0.0,0.0,0.0,29.0,35.0,17
RM-MIN33,2020,Mini,Accessories,0,132507,2003-12-30,1,0,0,0,0.0,0.0,0.0,0.0,24.0,18
ROJ-0291,2018,Mercedes-Benz,Engine,0,7541,2018-07-11,1,0,1,0,0.0,9.0,0.0,0.0,26.0,1
ROJ-0291,2019,Mercedes-Benz,Engine,0,7541,2018-07-11,1,0,1,0,0.0,8.0,0.0,15.0,21.0,2
ROJ-0291,2020,Mercedes-Benz,Engine,0,7541,2018-07-11,1,0,1,0,0.0,10.0,0.0,0.0,13.0,3
ROJ-058,2019,BMW,Fuel,0,202000,2020-06-26,2,0,1,0,0.0,0.0,0.0,168.0,0.0,0
ROJ-058,2020,BMW,Fuel,0,202000,2020-06-26,2,0,1,0,0.0,130.0,0.0,0.0,164.0,1
ROJ-0631,2018,Mercedes-Benz,Fuel,0,1159151,2014-04-16,1,1,1,1,608.0,38.0,5380.0,0.0,6773.0,5
ROJ-0631,2019,Mercedes-Benz,Fuel,0,1159151,2014-04-16,1,1,1,1,2291.0,273.0,1450.0,12948.0,7730.0,6
ROJ-0631,2020,Mercedes-Benz,Fuel,0,1159151,2014-04-16,1,1,1,1,1954.0,212.0,5083.0,0.0,10413.0,7
ROJ-068,2018,BMW,Engine,0,25419,2018-11-02,1,0,1,0,0.0,18.0,0.0,0.0,20.0,1
ROJ-068,2019,BMW,Engine,0,25419,2018-11-02,1,0,1,0,0.0,22.0,0.0,36.0,26.0,2
ROJ-068,2020,BMW,Engine,0,25419,2018-11-02,1,0,1,0,0.0,21.0,0.0,0.0,26.0,3
ROJ-06KAC,2019,Audi,Engine,0,354494,2019-01-17,1,1,0,1,48.0,0.0,22.0,1379.0,403.0,1
ROJ-06KAC,2020,Audi,Engine,0,354494,2019-01-17,1,1,0,1,397.0,0.0,167.0,0.0,1289.0,2
ROJ-101E,2018,Volkswagen,Fuel,0,167664,2012-11-27,1,1,1,0,8.0,6.0,0.0,0.0,90.0,7
ROJ-101E,2019,Volkswagen,Fuel,0,167664,2012-11-27,1,1,1,0,75.0,47.0,0.0,372.0,410.0,8
ROJ-101E,2020,Volkswagen,Fuel,0,167664,2012-11-27,1,1,1,0,67.0,28.0,0.0,0.0,273.0,9
ROJ-114,2019,BMW,Fuel,0,492945,2019-01-17,1,1,0,1,0.0,0.0,537.0,855.0,667.0,1
ROJ-114,2020,BMW,Fuel,0,492945,2019-01-17,1,1,0,1,119.0,0.0,247.0,0.0,523.0,2
ROJ-1J0,2018,Volkswagen,Climate Control,0,54366,2018-06-29,1,0,1,0,0.0,0.0,0.0,0.0,40.0,1
ROJ-1J0,2019,Volkswagen,Climate Control,0,54366,2018-06-29,1,0,1,0,0.0,47.0,0.0,123.0,81.0,2
ROJ-1J0,2020,Volkswagen,Climate Control,0,54366,2018-06-29,1,0,1,0,0.0,50.0,0.0,0.0,74.0,3
ROJ-2134,2018,Mercedes-Benz,Engine,0,907621,2018-12-24,1,0,0,1,0.0,0.0,0.0,0.0,10.0,1
ROJ-2134,2019,Mercedes-Benz,Engine,0,907621,2018-12-24,1,0,0,1,0.0,0.0,1.0,263.0,83.0,2
ROJ-2134,2020,Mercedes-Benz,Engine,0,907621,2018-12-24,1,0,0,1,0.0,0.0,14.0,0.0,226.0,3
ROJ-237,2018,BMW,Engine,0,24388,2018-06-27,1,0,1,0,0.0,12.0,0.0,0.0,36.0,1
ROJ-237,2019,BMW,Engine,0,24388,2018-06-27,1,0,1,0,0.0,14.0,0.0,40.0,64.0,2
ROJ-237,2020,BMW,Engine,0,24388,2018-06-27,1,0,1,0,0.0,4.0,0.0,0.0,23.0,3
ROJ-245,2018,Audi,Fuel,0,51645,2018-06-29,1,1,0,1,15.0,0.0,224.0,0.0,265.0,1
ROJ-245,2019,Audi,Fuel,0,51645,2018-06-29,1,1,0,1,64.0,0.0,78.0,152.0,192.0,2
ROJ-245,2020,Audi,Fuel,0,51645,2018-06-29,1,1,0,1,55.0,0.0,13.0,0.0,136.0,3
ROJ-245B,2018,Volkswagen,Fuel,0,130416,2010-01-28,1,1,1,0,1.0,0.0,0.0,0.0,85.0,9
ROJ-245B,2019,Volkswagen,Fuel,0,130416,2010-01-28,1,1,1,0,118.0,41.0,0.0,498.0,615.0,10
ROJ-245B,2020,Volkswagen,Fuel,0,130416,2010-01-28,1,1,1,0,88.0,11.0,0.0,0.0,361.0,11
ROJ-245C,2018,Volkswagen,Fuel,0,0,2018-06-29,1,1,0,1,0.0,0.0,260.0,0.0,293.0,1
ROJ-245C,2019,Volkswagen,Fuel,0,0,2018-06-29,1,1,0,1,35.0,0.0,105.0,301.0,223.0,2
ROJ-245C,2020,Volkswagen,Fuel,0,0,2018-06-29,1,1,0,1,63.0,0.0,37.0,0.0,272.0,3
ROJ-245E,2019,Audi,Fuel,0,1430,2010-01-28,1,1,0,0,38.0,0.0,0.0,119.0,60.0,10
ROJ-245E,2020,Audi,Fuel,0,1430,2010-01-28,1,1,0,0,55.0,0.0,0.0,0.0,94.0,11
ROJ-272,2019,BMW,Engine,0,58731,2019-02-07,1,1,1,0,21.0,52.0,0.0,81.0,102.0,1
ROJ-272,2020,BMW,Engine,0,58731,2019-02-07,1,1,1,0,13.0,28.0,0.0,0.0,58.0,2
ROJ-3134,2018,Mercedes-Benz,Engine,0,245960,2018-07-05,1,1,0,0,0.0,0.0,0.0,0.0,16.0,1
ROJ-3134,2019,Mercedes-Benz,Engine,0,245960,2018-07-05,1,1,0,0,0.0,0.0,0.0,38.0,16.0,2
ROJ-3134,2020,Mercedes-Benz,Engine,0,245960,2018-07-05,1,1,0,0,17.0,0.0,0.0,0.0,36.0,3
ROJ-389C,2019,Volkswagen,Engine,0,0,2019-05-14,1,0,0,1,1.0,0.0,10.0,121.0,31.0,1
ROJ-389C,2020,Volkswagen,Engine,0,0,2019-05-14,1,0,0,1,0.0,0.0,24.0,0.0,111.0,2
ROJ-433,2018,Volkswagen,Engine,0,234329,2018-08-28,1,1,0,1,0.0,0.0,0.0,0.0,18.0,1
ROJ-433,2019,Volkswagen,Engine,0,234329,2018-08-28,1,1,0,1,1.0,0.0,1.0,46.0,28.0,2
ROJ-433,2020,Volkswagen,Engine,0,234329,2018-08-28,1,1,0,1,20.0,0.0,0.0,0.0,37.0,3
ROJ-438B,2018,Volkswagen,Cooling,0,15848,2018-08-08,1,0,0,1,0.0,0.0,40.0,0.0,71.0,1
ROJ-438B,2019,Volkswagen,Cooling,0,15848,2018-08-08,1,0,0,1,0.0,0.0,144.0,114.0,205.0,2
ROJ-438B,2020,Volkswagen,Cooling,0,15848,2018-08-08,1,0,0,1,0.0,0.0,26.0,0.0,108.0,3
ROJ-464D,2018,Volkswagen,Engine,0,411,2018-06-29,1,1,0,1,13.0,0.0,256.0,0.0,296.0,1
ROJ-464D,2019,Volkswagen,Engine,0,411,2018-06-29,1,1,0,1,40.0,0.0,321.0,223.0,387.0,2
ROJ-464D,2020,Volkswagen,Engine,0,411,2018-06-29,1,1,0,1,29.0,0.0,24.0,0.0,86.0,3
ROJ-464F,2018,Audi,Engine,0,21878,2018-06-29,1,1,1,1,33.0,22.0,291.0,0.0,379.0,1
ROJ-464F,2019,Audi,Engine,0,21878,2018-06-29,1,1,1,1,40.0,26.0,415.0,291.0,572.0,2
ROJ-464F,2020,Audi,Engine,0,21878,2018-06-29,1,1,1,1,41.0,13.0,99.0,0.0,188.0,3
ROJ-484,2019,BMW,Fuel,0,132486,2009-04-06,1,1,0,0,0.0,0.0,0.0,17.0,0.0,11
ROJ-484,2020,BMW,Fuel,0,132486,2009-04-06,1,1,0,0,4.0,0.0,0.0,0.0,17.0,12
ROJ-495A,2019,Volkswagen,Engine,0,626861,2019-06-14,1,1,0,1,0.0,0.0,12.0,1134.0,159.0,1
ROJ-495A,2020,Volkswagen,Engine,0,626861,2019-06-14,1,1,0,1,231.0,0.0,308.0,0.0,992.0,2
ROJ-505,2018,BMW,Fuel,0,1504,2018-06-27,1,0,1,0,0.0,7.0,0.0,0.0,18.0,1
ROJ-505,2019,BMW,Fuel,0,1504,2018-06-27,1,0,1,0,0.0,0.0,0.0,11.0,11.0,2
ROJ-505,2020,BMW,Fuel,0,1504,2018-06-27,1,0,1,0,0.0,2.0,0.0,0.0,10.0,3
ROJ-506,2018,BMW,Fuel,0,1504,2018-06-27,1,1,1,0,0.0,7.0,0.0,0.0,18.0,1
ROJ-506,2019,BMW,Fuel,0,1504,2018-06-27,1,1,1,0,0.0,2.0,0.0,15.0,16.0,2
ROJ-506,2020,BMW,Fuel,0,1504,2018-06-27,1,1,1,0,2.0,2.0,0.0,0.0,11.0,3
ROJ-521A,2018,Audi,Climate Control,0,76779,2018-12-21,1,1,0,0,0.0,0.0,0.0,0.0,4.0,1
ROJ-521A,2019,Audi,Climate Control,0,76779,2018-12-21,1,1,0,0,5.0,0.0,0.0,58.0,32.0,2
ROJ-521A,2020,Audi,Climate Control,0,76779,2018-12-21,1,1,0,0,36.0,0.0,0.0,0.0,54.0,3
ROJ-538,2019,BMW,Fuel,0,492945,2019-01-17,1,1,0,1,0.0,0.0,282.0,267.0,395.0,1
ROJ-538,2020,BMW,Fuel,0,492945,2019-01-17,1,1,0,1,80.0,0.0,14.0,0.0,177.0,2
ROJ-547P,2019,Audi,Fuel,0,39288,2020-06-09,1,0,0,1,0.0,0.0,0.0,302.0,0.0,0
ROJ-547P,2020,Audi,Fuel,0,39288,2020-06-09,1,0,0,1,0.0,0.0,30.0,0.0,38.0,1
ROJ-564,2018,BMW,Fuel,0,2729,2018-06-27,1,1,0,1,0.0,0.0,0.0,0.0,8.0,1
ROJ-564,2019,BMW,Fuel,0,2729,2018-06-27,1,1,0,1,0.0,0.0,0.0,17.0,21.0,2
ROJ-564,2020,BMW,Fuel,0,2729,2018-06-27,1,1,0,1,3.0,0.0,2.0,0.0,15.0,3
ROJ-565,2018,BMW,Fuel,0,2729,2018-06-27,1,0,0,1,0.0,0.0,0.0,0.0,14.0,1
ROJ-565,2019,BMW,Fuel,0,2729,2018-06-27,1,0,0,1,0.0,0.0,0.0,12.0,15.0,2
ROJ-565,2020,BMW,Fuel,0,2729,2018-06-27,1,0,0,1,0.0,0.0,2.0,0.0,10.0,3
ROJ-566,2019,BMW,Fuel,0,881188,2009-03-04,1,1,1,0,193.0,109.0,0.0,3793.0,506.0,11
ROJ-566,2020,BMW,Fuel,0,881188,2009-03-04,1,1,1,0,399.0,141.0,0.0,0.0,768.0,12
ROJ-567,2018,BMW,Fuel,0,48131,2018-06-27,1,1,1,1,0.0,17.0,0.0,0.0,41.0,1
ROJ-567,2019,BMW,Fuel,0,48131,2018-06-27,1,1,1,1,0.0,7.0,0.0,172.0,70.0,2
ROJ-567,2020,BMW,Fuel,0,48131,2018-06-27,1,1,1,1,24.0,6.0,3.0,0.0,158.0,3
ROJ-603,2019,BMW,Fuel,0,821967,2019-03-08,2,1,1,1,44.0,140.0,1.0,762.0,305.0,1
ROJ-603,2020,BMW,Fuel,0,821967,2019-03-08,2,1,1,1,406.0,156.0,2.0,0.0,678.0,2
ROJ-671B,2019,Audi,Climate Control,0,71700,2020-04-29,1,0,0,1,0.0,0.0,0.0,47.0,0.0,0
ROJ-671B,2020,Audi,Climate Control,0,71700,2020-04-29,1,0,0,1,0.0,0.0,39.0,0.0,47.0,1
ROJ-775,2019,BMW,Fuel,0,115915,2008-08-26,1,1,1,1,0.0,0.0,0.0,143.0,0.0,12
ROJ-775,2020,BMW,Fuel,0,115915,2008-08-26,1,1,1,1,20.0,32.0,56.0,0.0,130.0,13
ROJ-805,2019,BMW,Fuel,0,467759,2015-07-10,1,1,1,0,199.0,163.0,0.0,981.0,561.0,5
ROJ-805,2020,BMW,Fuel,0,467759,2015-07-10,1,1,1,0,339.0,132.0,0.0,0.0,737.0,6
ROJ-806,2019,BMW,Fuel,0,306894,2015-07-10,1,1,1,0,102.0,75.0,0.0,780.0,247.0,5
ROJ-806,2020,BMW,Fuel,0,306894,2015-07-10,1,1,1,0,300.0,99.0,0.0,0.0,618.0,6
ROJ-809,2018,Audi,Climate Control,0,11186,2018-09-26,1,1,0,0,0.0,0.0,0.0,0.0,5.0,1
ROJ-809,2019,Audi,Climate Control,0,11186,2018-09-26,1,1,0,0,1.0,0.0,0.0,12.0,11.0,2
ROJ-809,2020,Audi,Climate Control,0,11186,2018-09-26,1,1,0,0,4.0,0.0,0.0,0.0,9.0,3
ROJ-809A,2018,Mercedes-Benz,Climate Control,0,19247,2018-10-03,1,0,1,0,0.0,28.0,0.0,0.0,63.0,1
ROJ-809A,2019,Mercedes-Benz,Climate Control,0,19247,2018-10-03,1,0,1,0,0.0,81.0,0.0,155.0,120.0,2
ROJ-809A,2020,Mercedes-Benz,Climate Control,0,19247,2018-10-03,1,0,1,0,0.0,97.0,0.0,0.0,126.0,3
ROJ-8593,2018,Mercedes-Benz,Fuel,0,869565,2018-11-09,1,1,0,1,0.0,0.0,12.0,0.0,22.0,1
ROJ-8593,2019,Mercedes-Benz,Fuel,0,869565,2018-11-09,1,1,0,1,3.0,0.0,161.0,179.0,222.0,2
ROJ-8593,2020,Mercedes-Benz,Fuel,0,869565,2018-11-09,1,1,0,1,28.0,0.0,28.0,0.0,95.0,3
ROJ-9530,2019,BMW,Fuel,0,213654,2020-09-23,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0
ROJ-9530,2020,BMW,Fuel,0,213654,2020-09-23,1,0,0,0,0.0,0.0,0.0,0.0,1.0,1
RY-8055,2019,Land Rover,Electrical,0,17759,2005-10-19,1,1,1,0,0.0,4.0,0.0,147.0,46.0,15
RY-8055,2020,Land Rover,Electrical,0,17759,2005-10-19,1,1,1,0,38.0,25.0,0.0,0.0,124.0,16
S 107 DEG000,2016,Mercedes-Benz,Accessories,0,68612,1999-01-06,1,0,0,1,0.0,0.0,0.0,0.0,54.0,18
S 107 DEG000,2017,Mercedes-Benz,Accessories,0,68612,1999-01-06,1,0,0,1,0.0,0.0,0.0,0.0,39.0,19
S 107 DEG000,2018,Mercedes-Benz,Accessories,0,68612,1999-01-06,1,0,0,1,0.0,0.0,0.0,0.0,32.0,20
S 107 DEG000,2019,Mercedes-Benz,Accessories,0,68612,1999-01-06,1,0,0,1,0.0,0.0,0.0,38.0,73.0,21
S 107 DEG000,2020,Mercedes-Benz,Accessories,0,68612,1999-01-06,1,0,0,1,0.0,0.0,1.0,0.0,32.0,22
S 107 SST000,2016,Mercedes-Benz,Accessories,0,68612,1999-03-19,1,0,0,1,0.0,0.0,0.0,0.0,91.0,18
S 107 SST000,2017,Mercedes-Benz,Accessories,0,68612,1999-03-19,1,0,0,1,0.0,0.0,0.0,0.0,68.0,19
S 107 SST000,2018,Mercedes-Benz,Accessories,0,68612,1999-03-19,1,0,0,1,0.0,0.0,0.0,0.0,73.0,20
S 107 SST000,2019,Mercedes-Benz,Accessories,0,68612,1999-03-19,1,0,0,1,0.0,0.0,0.0,86.0,79.0,21
S 107 SST000,2020,Mercedes-Benz,Accessories,0,68612,1999-03-19,1,0,0,1,0.0,0.0,1.0,0.0,69.0,22
SD-3013,2016,Honda,Electrical,0,2152565,2016-08-15,1,0,0,0,0.0,0.0,0.0,0.0,3.0,1
SD-3013,2017,Honda,Electrical,0,2152565,2016-08-15,1,0,0,0,0.0,0.0,0.0,0.0,2.0,2
SD-3013,2018,Honda,Electrical,0,2152565,2016-08-15,1,0,0,0,0.0,0.0,0.0,0.0,34.0,3
SD-3013,2019,Honda,Electrical,0,2152565,2016-08-15,1,0,0,0,0.0,0.0,0.0,213.0,145.0,4
SD-3013,2020,Honda,Electrical,0,2152565,2016-08-15,1,0,0,0,0.0,0.0,0.0,0.0,183.0,5
SD-3036,2017,Pontiac,Electrical,0,184743,2017-08-02,1,0,0,1,0.0,0.0,0.0,0.0,11.0,1
SD-3036,2018,Pontiac,Electrical,0,184743,2017-08-02,1,0,0,1,0.0,0.0,0.0,0.0,30.0,2
SD-3036,2019,Pontiac,Electrical,0,184743,2017-08-02,1,0,0,1,0.0,0.0,174.0,130.0,229.0,3
SD-3036,2020,Pontiac,Electrical,0,184743,2017-08-02,1,0,0,1,0.0,0.0,31.0,0.0,88.0,4
SD-3043,2017,Hyundai,Electrical,0,189361,2017-05-16,1,0,0,1,0.0,0.0,0.0,0.0,1.0,1
SD-3043,2018,Hyundai,Electrical,0,189361,2017-05-16,1,0,0,1,0.0,0.0,8.0,0.0,27.0,2
SD-3043,2019,Hyundai,Electrical,0,189361,2017-05-16,1,0,0,1,0.0,0.0,127.0,170.0,197.0,3
SD-3043,2020,Hyundai,Electrical,0,189361,2017-05-16,1,0,0,1,0.0,0.0,47.0,0.0,125.0,4
SD-3055,2018,Nissan,Electrical,0,57189,2018-12-19,1,0,0,0,0.0,0.0,0.0,0.0,1.0,1
SD-3055,2019,Nissan,Electrical,0,57189,2018-12-19,1,0,0,0,0.0,0.0,0.0,28.0,21.0,2
SD-3055,2020,Nissan,Electrical,0,57189,2018-12-19,1,0,0,0,0.0,0.0,0.0,0.0,17.0,3
SD-3058,2016,Mercedes-Benz,Electrical,0,26638,2015-01-20,1,1,0,1,0.0,0.0,0.0,0.0,32.0,2
SD-3058,2017,Mercedes-Benz,Electrical,0,26638,2015-01-20,1,1,0,1,0.0,0.0,0.0,0.0,24.0,3
SD-3058,2018,Mercedes-Benz,Electrical,0,26638,2015-01-20,1,1,0,1,0.0,0.0,0.0,0.0,25.0,4
SD-3058,2019,Mercedes-Benz,Electrical,0,26638,2015-01-20,1,1,0,1,0.0,0.0,0.0,74.0,40.0,5
SD-3058,2020,Mercedes-Benz,Electrical,0,26638,2015-01-20,1,1,0,1,8.0,0.0,24.0,0.0,50.0,6
SD-3059,2017,Mercedes-Benz,Electrical,0,37398,2017-03-31,1,1,0,0,0.0,0.0,0.0,0.0,21.0,1
SD-3059,2018,Mercedes-Benz,Electrical,0,37398,2017-03-31,1,1,0,0,11.0,0.0,0.0,0.0,42.0,2
SD-3059,2019,Mercedes-Benz,Electrical,0,37398,2017-03-31,1,1,0,0,17.0,0.0,0.0,91.0,45.0,3
SD-3059,2020,Mercedes-Benz,Electrical,0,37398,2017-03-31,1,1,0,0,44.0,0.0,0.0,0.0,80.0,4
SD-3066,2018,Kia,Electrical,0,63331,2018-09-24,1,0,0,0,0.0,0.0,0.0,0.0,2.0,1
SD-3066,2019,Kia,Electrical,0,63331,2018-09-24,1,0,0,0,0.0,0.0,0.0,39.0,28.0,2
SD-3066,2020,Kia,Electrical,0,63331,2018-09-24,1,0,0,0,0.0,0.0,0.0,0.0,25.0,3
SD-3078,2017,Mercedes-Benz,Electrical,0,84177,2017-05-23,3,1,0,0,0.0,0.0,0.0,0.0,77.0,1
SD-3078,2018,Mercedes-Benz,Electrical,0,84177,2017-05-23,3,1,0,0,0.0,0.0,0.0,0.0,134.0,2
SD-3078,2019,Mercedes-Benz,Electrical,0,84177,2017-05-23,3,1,0,0,25.0,0.0,0.0,191.0,197.0,3
SD-3078,2020,Mercedes-Benz,Electrical,0,84177,2017-05-23,3,1,0,0,26.0,0.0,0.0,0.0,143.0,4
SD-3151,2018,Saab,Electrical,0,539546,2018-05-11,1,0,0,0,0.0,0.0,0.0,0.0,11.0,1
SD-3151,2019,Saab,Electrical,0,539546,2018-05-11,1,0,0,0,0.0,0.0,0.0,110.0,99.0,2
SD-3151,2020,Saab,Electrical,0,539546,2018-05-11,1,0,0,0,0.0,0.0,0.0,0.0,66.0,3
SD-3152,2018,Mitsubishi,Electrical,0,106011,2018-07-31,1,0,0,0,0.0,0.0,0.0,0.0,17.0,1
SD-3152,2019,Mitsubishi,Electrical,0,106011,2018-07-31,1,0,0,0,0.0,0.0,0.0,70.0,55.0,2
SD-3152,2020,Mitsubishi,Electrical,0,106011,2018-07-31,1,0,0,0,0.0,0.0,0.0,0.0,54.0,3
SD-4005,2017,Volkswagen,Electrical,0,136580,2017-04-03,1,0,0,0,0.0,0.0,0.0,0.0,42.0,1
SD-4005,2018,Volkswagen,Electrical,0,136580,2017-04-03,1,0,0,0,0.0,0.0,0.0,0.0,65.0,2
SD-4005,2019,Volkswagen,Electrical,0,136580,2017-04-03,1,0,0,0,0.0,0.0,0.0,109.0,77.0,3
SD-4005,2020,Volkswagen,Electrical,0,136580,2017-04-03,1,0,0,0,0.0,0.0,0.0,0.0,96.0,4
SD-4006,2017,Volkswagen,Electrical,0,320064,2017-03-24,1,0,0,1,0.0,0.0,0.0,0.0,123.0,1
SD-4006,2018,Volkswagen,Electrical,0,320064,2017-03-24,1,0,0,1,0.0,0.0,0.0,0.0,182.0,2
SD-4006,2019,Volkswagen,Electrical,0,320064,2017-03-24,1,0,0,1,0.0,0.0,2.0,324.0,252.0,3
