VendorPartNo,Make,vehicleMaxQty,Category,IsDevelopment,Worldpac,PartsAuthority,SSF,WorldPac(2016),PartsAuthority(2016),SSF(2016),Total Units Sold(2016),WorldPac(2017),PartsAuthority(2017),SSF(2017),Total Units Sold(2017),WorldPac(2018),PartsAuthority(2018),SSF(2018),Total Units Sold(2018),WorldPac(2019),PartsAuthority(2019),SSF(2019),Total Units Sold(2019),WorldPac(2020),PartsAuthority(2020),SSF(2020),Total Units Sold(2020),UnitsSold360,VIO_US,VIO_CANADA,FirstSoldDate
39-8097-1,Jaguar,1,Body,,No,No,No,0,0,0,42,0,0,0,62,0,0,0,42,0,0,0,67,0,0,0,38,60,579,15,02/17/99
B-558,Jaguar,2,Engine,,Yes,Yes,No,131,24,0,470,82,21,0,375,132,8,0,986,27,8,0,233,18,19,0,187,255,29275,2577,02/17/99
39-8096-2,Jaguar,1,Body,,No,No,No,0,0,0,81,0,0,0,87,0,0,0,128,0,0,0,137,0,0,0,83,106,1933,46,02/17/99
B-559,Jaguar,2,Engine,,Yes,Yes,No,86,12,0,219,101,23,0,255,27,4,0,125,35,1,0,263,23,5,0,128,138,7061,287,02/17/99
39-8133-1,Jaguar,1,Body,,No,No,No,0,0,0,25,0,0,0,16,0,0,0,55,0,0,0,47,0,0,0,13,36,859,15,02/17/99
39-8097-2,Jaguar,1,Body,,No,No,No,0,0,0,42,0,0,0,62,0,0,0,59,0,0,0,94,0,0,0,11,23,579,15,02/17/99
,,0,,,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/16/99
34-8106,Mercedes-Benz,1,Body,,Yes,Yes,Yes,55,17,110,1233,29,4,87,881,72,6,115,847,22,11,102,838,41,42,68,811,1693,63295,3989,02/15/99
GPL861SLB,Mercedes-Benz,1,Accessories,,No,Yes,No,0,0,0,123,0,0,0,67,0,17,0,107,1,4,0,93,0,16,0,80,91,26593,1752,02/15/99
B-6524,Jaguar,2,Engine,,Yes,Yes,No,125,14,0,989,107,13,0,934,38,4,0,361,85,13,0,339,48,18,0,374,475,1611,60,02/11/99
B-571,Jaguar,4,Cooling,,No,Yes,No,48,5,0,1064,193,0,0,1284,35,4,0,1660,2,4,0,638,0,6,0,420,552,1423,35,02/11/99
65-0284,Jaguar,1,Cooling,,No,Yes,No,13,9,0,148,0,0,0,21,0,1,0,114,0,1,0,47,0,0,0,13,173,564,21,02/11/99
,,0,,,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/11/99
71-8042,Jaguar,1,Electrical,,No,No,No,0,0,0,110,0,0,0,240,0,0,0,115,0,0,0,29,0,0,0,10,29,6231,268,02/10/99
65-0379,Jaguar,1,Cooling,,No,No,No,0,0,0,20,0,0,0,22,0,0,0,22,0,0,0,25,0,0,0,2,19,0,0,02/10/99
21-1355-9651U-L,Volvo,1,Electrical,,No,Yes,No,57,12,0,120,70,5,0,112,64,8,0,92,0,5,0,21,0,6,0,12,16,15735,851,02/10/99
34-8182,Mercedes-Benz,1,Body,,Yes,Yes,No,0,10,0,193,0,9,0,177,0,2,0,174,0,6,0,219,3,17,0,207,231,4874,331,02/10/99
38-8032,BMW,1,Body,,No,Yes,Yes,17,43,62,413,19,22,57,255,22,20,58,288,11,22,44,231,0,26,58,249,449,2840,70,02/10/99
B ADH W00000,Mercedes-Benz,1,Body,,Yes,No,No,0,0,0,25,0,0,0,30,0,0,0,44,2,0,0,59,0,0,0,39,52,183237,12511,02/10/99
39-0267J,Jaguar,1,Cooling,,No,No,No,0,0,0,189,0,0,0,140,0,0,0,39,0,0,0,195,0,0,0,120,468,10689,1295,02/10/99
65-0303,Jaguar,1,Cooling,,Yes,No,No,0,0,0,87,0,0,0,96,0,0,0,62,1,0,0,194,0,0,0,150,151,0,0,02/10/99
71-8041,Jaguar,1,Body,,Yes,No,No,0,2,0,59,0,0,0,31,0,0,0,55,1,0,0,38,0,0,0,30,34,7140,734,02/10/99
65-0283,Jaguar,1,Cooling,,No,No,No,0,0,0,34,0,0,0,63,0,0,0,43,0,0,0,57,0,0,0,87,88,0,0,02/10/99
B-592,Jaguar,3,Steering,,Yes,Yes,No,150,26,0,314,281,106,0,582,319,18,0,442,70,19,0,128,0,28,0,114,178,17536,1578,02/10/99
,Jaguar,8,Body,,No,No,No,0,0,0,633,0,0,0,508,0,0,0,573,0,0,0,427,0,0,0,433,515,8978,445,02/10/99
34-8018,Mercedes-Benz,1,Body,,No,Yes,No,4,26,0,111,11,38,0,104,9,42,0,104,4,70,0,122,0,34,0,64,82,8149,177,02/10/99
,Jaguar,2,Body,,No,No,No,0,0,0,214,0,0,0,236,0,0,0,214,0,0,0,199,0,0,0,136,187,2830,89,02/10/99
C011701,Jaguar,1,Cooling,Yes,No,No,No,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,183,0,0,0,82,82,0,0,02/10/99
B-598,Jaguar,3,Engine,,Yes,No,No,26,5,0,161,15,3,0,118,30,1,0,108,5,0,0,98,3,0,0,51,76,1611,60,02/09/99
D 126 W00000,Mercedes-Benz,1,Accessories,,No,No,No,0,0,0,7,0,0,0,12,0,0,0,3,0,0,0,7,0,0,0,7,9,36041,2357,02/09/99
39-8625,Jaguar,1,Body,,Yes,No,No,0,0,0,47,0,0,0,39,0,0,0,51,1,0,0,26,0,0,0,77,82,8468,434,02/09/99
39-8586,Jaguar,1,Body,,No,No,No,0,0,0,147,0,0,0,113,0,0,0,210,0,0,0,141,0,0,0,142,184,5077,243,02/09/99
GLP820SLZ,Mercedes-Benz,1,Accessories,,No,No,No,0,0,0,23,0,0,0,21,0,0,0,16,0,0,0,12,0,0,0,16,18,3152,258,02/09/99
65-0186,Jaguar,1,Cooling,,Yes,Yes,No,0,1,4,219,0,0,3,167,0,2,2,333,0,3,0,241,1,1,0,191,252,12321,700,02/08/99
39-4326M,Jaguar,1,Body,,No,No,No,0,0,0,134,0,0,0,63,0,0,0,51,0,0,0,48,0,0,0,39,53,0,0,02/08/99
65-0308,MG,1,Cooling,,Yes,Yes,No,18,6,0,351,12,2,0,286,5,4,0,348,10,5,0,280,0,8,0,243,309,2976,0,02/08/99
65-0294,Volvo,1,Fuel,,No,Yes,No,18,24,0,76,14,12,0,53,24,5,0,42,0,17,0,35,0,11,0,25,30,5536,735,02/08/99
39-4327M,Jaguar,1,Body,,No,No,No,0,0,0,126,0,0,0,64,0,0,0,53,0,0,0,40,0,0,0,37,47,0,0,02/08/99
65-0289,Jaguar,1,Cooling,,Yes,No,No,21,6,4,44,5,0,0,15,16,0,0,35,6,0,0,11,3,0,0,4,7,2505,167,02/08/99
B-597,Jaguar,1,Drivetrain & Hub,,Yes,No,No,0,0,0,200,0,0,0,169,0,0,0,210,1,0,0,204,0,0,0,108,126,7641,608,02/08/99
TH-COVER,Mercedes-Benz,1,Accessories,,No,Yes,No,0,0,0,120,0,0,0,90,0,0,0,81,0,0,0,95,0,12,0,86,102,66556,4103,02/08/99
CBZ020-U00AR,Mercedes-Benz,1,Electrical,,Yes,Yes,Yes,0,29,126,281,0,21,123,216,0,16,91,195,7,34,111,207,9,34,83,153,185,43712,2749,02/05/99
APA01-BK,Mazda,1,Accessories,,No,Yes,Yes,0,1080,0,2374,48,606,0,1790,89,447,0,1738,8,204,4,1383,0,357,27,1590,1798,271262,26366,02/05/99
CBZ020-U00AL,Mercedes-Benz,1,Electrical,,Yes,Yes,Yes,0,32,146,300,0,33,136,257,55,14,103,257,22,22,113,236,6,36,117,188,210,43475,2745,02/05/99
12-8270,,0,,,No,No,No,0,0,0,212,0,0,0,252,0,0,0,260,0,0,0,240,0,0,0,190,380,0,0,02/04/99
34-8019,Mercedes-Benz,1,Body,,Yes,Yes,No,0,31,0,103,0,12,0,60,0,12,0,62,2,23,0,76,0,22,0,48,59,0,0,02/04/99
30-8284,,0,,,No,No,No,0,0,0,42,0,0,0,40,0,0,0,16,0,0,0,55,0,0,0,40,95,0,0,02/04/99
12-0067,,0,,,No,No,No,0,0,0,130,0,0,0,20,0,0,0,200,0,0,0,180,0,0,0,90,250,0,0,02/04/99
12-0134,,0,,,No,No,No,0,0,0,239,0,0,0,161,0,0,0,230,0,0,0,170,0,0,0,145,345,0,0,02/04/99
12-8175,,0,,,No,No,No,0,0,0,150,0,0,0,50,0,0,0,48,0,0,0,124,0,0,0,108,182,0,0,02/04/99
12-8338,,0,,,No,No,No,0,0,0,460,0,0,0,110,0,0,0,134,0,0,0,240,0,0,0,95,380,0,0,02/04/99
12-8352,,0,,,No,No,No,0,0,0,201,0,0,0,280,0,0,0,215,0,0,0,210,0,0,0,60,270,0,0,02/04/99
12-0122,,0,,,No,No,No,0,0,0,120,0,0,0,210,0,0,0,180,0,0,0,130,0,0,0,150,200,0,0,02/04/99
12-8165,,0,,,No,No,No,0,0,0,30,0,0,0,52,0,0,0,16,0,0,0,80,0,0,0,20,80,0,0,02/04/99
12-0121,,0,,,No,No,No,0,0,0,60,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/04/99
12-9085,,0,,,No,No,No,0,0,0,180,0,0,0,0,0,0,0,64,0,0,0,140,0,0,0,40,150,0,0,02/04/99
701 - Black,Mercedes-Benz,1,Accessories,,Yes,No,No,0,0,0,43,0,0,0,17,0,0,0,26,0,0,0,48,1,0,0,34,50,27628,1134,02/04/99
B-590,Jaguar,4,Suspension,,Yes,Yes,No,120,5,0,555,64,3,0,523,114,11,0,455,95,10,0,385,53,9,0,501,569,2830,89,02/03/99
71-8033,Jaguar,1,Body,,No,No,No,0,0,0,34,0,0,0,25,0,0,0,28,0,0,0,42,0,0,0,19,29,6026,262,02/03/99
71-8034,Jaguar,1,Body,,No,No,No,0,0,0,49,0,0,0,35,0,0,0,55,0,0,0,29,0,0,0,17,28,6026,262,02/03/99
50-8001,Jaguar,1,Body,,No,No,No,0,0,0,277,0,0,0,454,0,0,0,325,0,0,0,282,0,0,0,158,236,2266,68,02/03/99
39-0522J,Jaguar,1,Cooling,,Yes,No,No,0,0,0,165,0,0,0,139,0,0,0,207,0,0,0,216,1,0,0,279,262,1611,60,02/03/99
50-8002,Jaguar,1,Body,,No,No,No,0,0,0,313,0,0,0,401,0,0,0,360,0,0,0,288,0,0,0,200,229,2266,68,02/03/99
B-5708,Jaguar,8,Suspension,,Yes,Yes,No,225,33,0,1667,190,10,0,938,45,10,0,593,103,16,0,414,60,30,0,283,322,2830,89,02/03/99
65-0094,Austin Healey,1,Cooling,,Yes,Yes,No,21,5,0,249,6,6,0,235,2,2,0,208,4,4,0,250,1,9,0,133,180,2976,107,02/03/99
32-0034,Volvo,1,Cooling,,Yes,Yes,Yes,0,0,20,126,0,0,16,147,0,0,42,161,121,1,27,260,55,11,29,220,479,39742,2583,02/03/99
50-8006,Jaguar,1,Body,,No,No,No,0,0,0,686,0,0,0,584,0,0,0,624,0,0,0,482,0,0,0,338,423,1611,60,02/03/99
39-8541-2,Jaguar,1,Body,,No,No,No,0,0,0,50,0,0,0,93,0,0,0,44,0,0,0,62,0,0,0,60,86,8468,434,02/03/99
BNZGR01,Mercedes-Benz,1,Body,,Yes,No,No,0,0,2,43,0,0,0,11,0,0,0,9,0,0,0,7,1,0,0,11,16,3261,114,02/02/99
MD550231E-0R00,Mercedes-Benz,1,Electrical,,Yes,No,No,0,0,0,37,0,0,0,41,0,0,0,59,3,0,0,48,0,0,0,54,66,36588,2612,02/02/99
WK-107BL,Mercedes-Benz,1,Accessories,,No,No,No,0,0,0,7,0,0,0,8,0,0,0,6,0,0,0,9,0,0,0,3,5,5535,184,02/02/99
126 880 0883,Mercedes-Benz,1,Body,,No,Yes,Yes,16,14,76,145,23,46,32,145,60,34,44,185,7,55,19,112,0,35,2,51,96,43475,2745,02/02/99
65-0380,Jaguar,1,Cooling,,No,No,No,11,9,0,87,12,2,0,90,13,0,0,100,4,0,0,170,0,0,0,18,50,9686,463,02/01/99
34-8082,Mercedes-Benz,1,Body,,Yes,Yes,Yes,48,12,81,506,48,10,70,524,34,10,81,321,17,40,103,323,23,57,69,305,350,57975,2479,02/01/99
39-0556J,Jaguar,1,Cooling,,Yes,Yes,No,0,0,0,51,0,0,0,57,0,9,0,78,31,4,0,150,9,1,0,32,39,5818,237,02/01/99
GMP050,Mercedes-Benz,2,Engine,,No,Yes,Yes,227,105,116,479,131,74,144,382,155,85,94,356,0,106,81,199,0,74,66,144,161,8226,224,02/01/99
M011917,Mercedes-Benz,1,Body,Yes,Yes,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,244,23,889,882,66556,4103,02/01/99
34-8059,Mercedes-Benz,1,Body,,No,No,No,0,0,0,23,0,0,0,27,0,0,0,34,0,0,0,55,0,0,0,17,20,3325,70,02/01/99
39-8541/1,Jaguar,1,Body,,No,No,No,0,1,0,25,0,0,0,68,0,0,0,74,0,0,0,68,0,0,0,53,72,8468,434,02/01/99
65-0110,MG,1,Cooling,,Yes,Yes,No,86,16,0,3450,55,19,0,3032,7,9,0,4070,15,17,0,3411,17,32,0,2684,3326,11804,0,01/29/99
39-8526,Jaguar,1,Body,,No,No,No,0,0,0,302,0,0,0,225,0,0,0,237,0,0,0,290,0,0,0,88,167,0,0,01/29/99
65-0307,MG,1,Cooling,,Yes,Yes,No,18,1,0,92,26,5,0,137,21,5,0,137,10,10,0,98,4,24,0,95,122,9592,127,01/29/99
B-520,MG,2,Engine,,Yes,Yes,No,148,19,0,817,102,18,0,706,21,29,0,640,16,52,0,513,10,64,0,617,707,15516,756,01/29/99
65-0306,MG,1,Cooling,,No,No,No,54,0,0,247,34,0,0,176,0,0,0,143,0,0,0,183,0,0,0,130,131,4243,0,01/29/99
39-8571,Jaguar,1,Body,,No,No,No,0,0,0,378,0,0,0,335,0,0,0,458,0,0,0,364,0,0,0,212,214,0,0,01/29/99
71-8006,Jaguar,1,Body,,No,No,No,0,0,0,70,0,0,0,136,0,0,0,108,0,0,0,96,0,0,0,79,141,6026,262,01/29/99
65-0305,MG,1,Cooling,,Yes,Yes,No,48,10,0,746,62,5,0,742,22,4,0,715,27,19,0,615,20,30,0,572,651,15516,756,01/29/99
39-8572,Jaguar,1,Body,,Yes,Yes,No,0,19,0,129,0,28,0,191,0,7,0,123,1,19,0,147,1,9,0,109,147,8960,1008,01/29/99
M071826,MG,4,Suspension,Yes,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,27320,756,01/29/99
71-8018,Jaguar,2,Body,,No,No,No,0,0,0,10,0,0,0,11,0,0,0,30,0,0,0,10,0,0,0,9,9,6026,262,01/29/99
123 410 1081,Mercedes-Benz,1,Drivetrain & Hub,,Yes,Yes,Yes,0,0,0,0,0,0,0,0,7,5,0,14,157,42,100,519,120,62,89,420,500,78722,3978,01/29/99
GPL830SLZ,Mercedes-Benz,1,Accessories,,No,No,No,0,0,0,41,0,0,0,22,0,0,0,36,0,0,0,19,0,0,0,26,25,12718,1017,01/29/99
B-525,MG,2,Transmission,,Yes,Yes,No,254,9,0,3359,92,7,0,3134,50,17,0,2984,66,9,0,2665,35,27,0,2713,2905,24805,756,01/29/99
M041901 (5002034),Chevrolet,1,Body,Yes,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,79,118306,0,01/29/99
B-645,Jaguar,2,Suspension,,No,No,No,0,0,0,184,0,0,0,210,0,0,0,170,0,0,0,170,0,0,0,53,130,0,0,01/28/99
21-1355-9651U-R,Volvo,1,Electrical,,No,Yes,No,77,15,0,141,73,4,0,117,43,12,0,87,0,1,0,15,0,6,0,9,8,15735,851,01/28/99
B-518,Jaguar,2,Suspension,,Yes,Yes,No,256,126,0,777,166,91,0,442,75,93,0,400,123,133,0,297,0,3,0,3,73,24163,2102,01/27/99
B-526,Jaguar,2,Suspension,,Yes,Yes,No,0,0,0,199,0,0,0,118,0,0,0,232,2,1,0,262,2,0,0,166,266,20885,1293,01/27/99
65-0286,Jaguar,1,Cooling,,No,No,No,0,0,0,82,0,0,0,40,0,0,0,26,0,0,0,71,0,0,0,40,123,564,21,01/27/99
B-677,Jaguar,1,Transmission,,No,Yes,No,10,6,0,210,45,4,0,265,16,4,0,219,2,8,0,215,0,11,0,192,247,9954,1022,01/27/99
34-8088,Mercedes-Benz,1,Body,,Yes,Yes,No,4,8,0,132,0,5,0,115,0,7,0,98,0,4,0,73,1,12,0,79,87,7057,178,01/27/99
39-0353J,Jaguar,1,Cooling,,Yes,Yes,No,50,7,0,206,55,0,0,157,58,3,0,207,4,11,0,228,3,23,0,116,179,11199,830,01/27/99
34-8090,Mercedes-Benz,1,Body,,Yes,Yes,No,0,6,0,99,0,0,0,62,0,6,0,53,0,6,0,47,1,10,0,34,37,4435,108,01/27/99
39-0421J,Jaguar,1,Cooling,,Yes,Yes,No,71,24,0,377,108,20,0,244,63,3,0,289,6,18,0,331,21,36,0,234,418,12106,882,01/27/99
39-0352J,Jaguar,1,Cooling,,Yes,Yes,No,23,11,0,165,18,10,0,70,1,3,0,110,4,8,0,109,3,19,0,78,159,7061,287,01/27/99
39-0564J,Jaguar,1,Cooling,,Yes,Yes,No,11,6,0,177,22,16,0,149,14,5,0,166,7,16,0,178,0,17,0,177,251,11400,902,01/27/99
39-0356J,Jaguar,1,Cooling,,No,No,No,9,2,0,160,7,3,0,37,4,1,0,101,0,0,0,120,0,0,0,79,115,2050,80,01/27/99
38-8031,BMW,1,Body,,Yes,No,Yes,0,0,29,65,0,0,15,38,0,0,34,70,1,0,26,82,1,0,20,74,102,21693,1474,01/27/99
65-0178,Jaguar,1,Cooling,,No,No,No,0,0,0,70,0,0,0,38,0,0,0,63,0,0,0,104,0,0,0,89,134,595,20,01/27/99
71-0031,Jaguar,1,Cooling,,No,No,No,0,0,0,62,0,0,0,18,0,0,0,88,0,0,0,45,0,0,0,52,82,1032,60,01/27/99
34-8089,Mercedes-Benz,1,Body,,Yes,Yes,No,0,6,0,88,0,0,0,61,0,5,0,53,0,7,0,48,2,5,0,24,29,4435,108,01/27/99
39-0355J,Jaguar,1,Cooling,,Yes,Yes,No,0,9,0,252,0,1,0,241,0,1,0,226,12,2,0,313,15,2,0,51,773,9298,453,01/27/99
B-5707,Jaguar,2,Suspension,,Yes,Yes,No,96,120,0,458,70,39,0,284,95,84,0,317,40,68,0,215,22,86,0,143,233,14929,1502,01/27/99
BM32-000M-1,BMW,1,Body,,No,No,No,0,0,0,7,0,0,0,9,0,0,0,10,0,0,0,12,0,0,0,8,10,19488,1866,01/27/99
B-532,Jaguar,2,Engine,,Yes,Yes,No,174,74,0,340,65,59,0,231,88,45,0,209,56,61,0,191,54,102,0,244,279,27899,2211,01/27/99
20-0012,Jaguar,1,Cooling,,Yes,Yes,No,58,9,0,149,11,5,0,57,0,9,0,81,14,2,0,41,45,19,0,153,153,5818,237,01/27/99
B-653,Jaguar,1,Transmission,,Yes,Yes,No,208,63,0,401,161,33,0,298,177,36,0,300,152,40,0,279,76,48,0,196,241,19997,1497,01/27/99
71-5096,Jaguar,2,Exhaust,,Yes,No,No,0,0,0,30,0,0,0,63,0,0,0,73,0,0,0,44,5,0,0,50,53,4790,240,01/27/99
B-560,Jaguar,1,Electrical,,Yes,Yes,No,31,44,0,206,27,51,0,273,20,54,0,267,21,84,0,291,16,85,0,236,276,17614,941,01/27/99
38-0034,BMW,1,Cooling,,Yes,Yes,Yes,29,2,11,51,15,0,12,39,16,2,15,46,10,2,4,22,8,3,3,22,26,1936,175,01/27/99
39-0396,Jaguar,1,Cooling,,Yes,Yes,No,74,20,0,166,35,15,0,153,0,13,0,125,0,20,0,121,1,19,0,59,98,5818,237,01/27/99
39-0185,Jaguar,1,Cooling,,No,Yes,No,2,4,0,56,0,1,0,39,0,5,0,88,1,5,0,72,0,8,0,40,83,1112,25,01/27/99
B-5617,Jaguar,1,Cooling,,Yes,Yes,No,150,43,0,960,187,21,0,459,118,36,0,433,33,41,0,534,72,94,0,295,839,12106,1287,01/27/99
39-0206,Jaguar,1,Cooling,,No,No,No,0,0,0,138,0,0,0,173,0,0,0,237,0,0,0,362,0,0,0,124,390,0,0,01/27/99
AC780Z,Mercedes-Benz,1,Accessories,,No,No,No,0,0,0,17,0,0,0,21,0,0,0,20,0,0,0,15,0,0,0,12,15,11353,739,01/27/99
65-0103AH,Jaguar,1,Cooling,,Yes,Yes,No,108,14,0,287,75,23,0,219,101,5,0,282,54,7,0,261,2,26,0,97,232,11007,829,01/27/99
39-0184AH,Jaguar,1,Cooling,,Yes,Yes,No,96,39,0,321,32,41,0,195,47,23,0,244,47,47,0,334,38,73,0,235,475,9686,463,01/27/99
B-522,Jaguar,4,Suspension,,Yes,Yes,No,346,67,0,1917,140,75,0,1974,151,125,0,2244,33,4,0,483,117,10,0,501,613,31557,1976,01/27/99
B-822,Jaguar,5,Electrical,,Yes,Yes,No,78,87,0,482,128,58,0,545,0,38,0,205,89,73,0,351,61,108,0,316,350,10826,252,01/27/99
39-0180AH,Jaguar,1,Cooling,,Yes,Yes,No,0,41,0,214,0,19,0,168,0,26,0,269,1,34,0,252,1,32,0,95,168,9686,463,01/27/99
B-521,Jaguar,4,Suspension,,Yes,Yes,No,26,5,0,756,35,6,0,595,70,8,0,651,43,1,0,531,20,2,0,428,454,1611,60,01/27/99
B-,Jaguar,1,Engine,,No,No,No,0,0,0,137,0,0,0,151,0,0,0,172,0,0,0,132,0,0,0,167,191,11297,523,01/27/99
B-8008,Rolls Royce,1,Drivetrain & Hub,Yes,Yes,Yes,No,0,0,0,0,0,0,0,0,0,227,0,1167,0,452,0,1627,1,590,0,1332,1639,2007149,175182,01/27/99
D 202 W0000C,Mercedes-Benz,1,Accessories,,No,No,No,0,0,0,32,0,0,0,27,0,0,0,38,0,0,0,17,0,0,0,10,12,598825,38761,01/26/99
65-0099 AH,Jaguar,1,Cooling,,Yes,Yes,Yes,202,183,20,551,143,102,13,367,152,83,22,390,73,86,3,320,80,59,17,257,346,15132,998,01/26/99
39-0514J,Jaguar,1,Cooling,,No,No,No,0,0,0,91,0,0,0,0,0,0,0,29,0,0,0,7,0,0,0,16,302,273,7,01/26/99
39-0181,Jaguar,1,Cooling,,Yes,No,No,0,0,0,79,0,0,0,118,0,0,0,173,1,0,0,345,1,0,0,139,379,0,0,01/26/99
71-8005,Mercedes-Benz,1,Body,,Yes,Yes,Yes,12,8,68,195,7,8,36,114,11,4,30,122,2,10,29,71,23,11,55,122,122,7057,178,01/26/99
34-0142,Mercedes-Benz,1,Cooling,,Yes,Yes,Yes,160,26,59,271,118,47,39,226,99,25,51,193,81,20,28,144,27,22,40,103,123,21973,1269,01/25/99
39-0585J,Jaguar,1,Cooling,,No,Yes,No,33,47,0,141,19,10,0,66,21,8,0,78,22,1,0,57,0,2,0,35,52,7233,841,01/25/99
103 988 0111,Mercedes-Benz,2,Engine,,Yes,Yes,No,0,260,0,558,0,242,0,508,0,248,0,517,7,351,0,429,23,486,0,560,686,103133,7272,01/25/99
34-0150,Mercedes-Benz,1,Cooling,,Yes,Yes,Yes,24,3,9,48,19,4,16,46,10,3,9,31,15,12,12,50,9,4,14,27,32,4296,329,01/25/99
705 - Black,Mercedes-Benz,1,Accessories,,Yes,Yes,No,0,0,0,218,0,0,0,173,0,15,0,260,0,53,0,271,4,52,0,205,262,66035,4158,01/25/99
39-0183AH,Jaguar,1,Cooling,,Yes,Yes,No,145,30,0,600,108,21,0,394,115,23,0,569,51,39,0,475,62,39,0,283,484,11199,830,01/25/99
71-8001,Jaguar,1,Body,,No,Yes,No,0,0,0,192,0,0,0,97,0,0,0,188,0,1,0,204,0,12,0,91,231,7046,676,01/22/99
65-0275,Volvo,1,Cooling,,Yes,Yes,Yes,84,5,7,182,53,0,14,129,59,3,8,167,30,1,11,75,11,6,12,77,93,17825,1076,01/22/99
38-8009,BMW,1,Body,,Yes,No,No,0,0,0,64,0,0,0,76,0,0,0,78,2,0,0,72,0,0,0,75,91,7055,323,01/22/99
64264-1,Jaguar,1,Climate Control,,Yes,Yes,No,221,34,0,606,146,22,0,523,116,32,0,528,93,49,0,439,24,46,0,393,396,16322,1530,01/22/99
65-0127,Jaguar,1,Cooling,,Yes,Yes,No,0,7,0,83,0,15,0,60,0,1,0,78,49,11,0,166,3,20,0,58,134,6745,282,01/22/99
65-0287,Jaguar,1,Cooling,,No,No,No,0,0,0,65,0,0,0,21,0,0,0,25,0,0,0,9,0,0,0,73,177,564,21,01/22/99
32-0032,Volvo,1,Cooling,,Yes,No,No,0,0,0,29,0,0,0,30,0,0,0,42,9,0,0,42,5,0,0,44,57,20610,1110,01/22/99
VV51-025-A0,Volvo,1,Body,,No,Yes,Yes,33,65,32,236,27,56,15,157,0,61,30,161,0,63,63,146,0,30,20,71,100,52888,4579,01/22/99
B-,Jaguar,1,Steering,,Yes,Yes,No,0,0,0,211,0,4,0,224,0,2,0,290,6,12,0,289,11,21,0,206,304,19581,1036,01/22/99
16300028,,0,,,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,658,0,0,01/22/99
B-535,Jaguar,2,Suspension,,Yes,Yes,No,0,143,0,548,0,115,0,359,0,78,0,569,2,130,0,371,10,104,0,358,566,19099,1546,01/21/99
,Jaguar,1,Brakes,,Yes,Yes,No,238,93,0,935,191,111,0,793,152,76,0,694,76,144,0,777,37,59,0,235,549,18648,2082,01/21/99
A 140 S40S00,Mercedes-Benz,1,Accessories,,No,No,No,0,0,0,27,0,0,0,28,0,0,0,30,0,0,0,17,0,0,0,13,17,37234,2017,01/18/99
34-0141,Mercedes-Benz,1,Cooling,,Yes,Yes,Yes,121,26,47,222,75,32,42,192,83,24,37,172,71,14,47,159,39,23,40,121,150,21973,1269,01/18/99
34-0038,Mercedes-Benz,1,Cooling,,Yes,Yes,Yes,268,11,88,431,200,1,88,352,146,8,73,281,89,10,69,194,50,14,48,135,200,24117,1845,01/18/99
BM020-U00WL,BMW,1,Electrical,,No,No,No,0,0,0,170,0,0,0,120,0,0,0,128,0,0,0,118,0,0,0,73,94,68121,6063,01/18/99
KC-BZ5002A,Mercedes-Benz,4,Body,,Yes,No,No,0,0,0,88,0,0,0,145,0,0,0,115,4,0,0,88,1,0,0,95,104,116710,8514,01/18/99
BM020-U00WR,BMW,1,Electrical,,No,No,No,0,0,0,197,0,0,0,108,0,0,0,135,0,0,0,102,0,0,0,67,94,68121,6063,01/18/99
123 242 0413,Mercedes-Benz,1,Transmission,,No,Yes,No,0,3,0,75,0,8,0,129,0,2,0,98,1,16,0,96,0,27,0,68,80,99680,5492,01/15/99
VV032-U200R,Volvo,1,Electrical,,No,Yes,No,48,12,0,171,110,13,0,214,72,10,0,157,0,15,0,58,0,23,0,50,58,20372,1711,01/15/99
205003,Mercedes-Benz,2,Engine,,No,Yes,No,0,4,0,250,0,3,0,281,0,12,0,206,0,3,0,179,0,24,0,162,210,58889,3466,01/15/99
34-8087,Mercedes-Benz,1,Body,,Yes,Yes,No,31,11,0,168,6,2,0,124,1,8,0,109,4,5,0,86,0,14,0,76,91,7057,178,01/14/99
65-0109,Triumph,1,Cooling,,No,No,No,0,0,0,344,0,0,0,330,0,0,0,424,0,0,0,746,0,0,0,462,562,968,13,01/14/99
VV02TL1,Volvo,1,Electrical,,Yes,Yes,No,102,15,0,245,52,9,0,157,0,21,0,91,2,22,0,64,0,32,0,49,57,23448,2329,01/14/99
CBZ020-U00WL,Mercedes-Benz,1,Electrical,,No,No,No,0,0,0,33,0,0,0,19,0,0,0,43,0,0,0,20,0,0,0,24,27,43712,2749,01/14/99
,,0,,,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/14/99
